crop,seed,model,percent,year,rmse
wheat,42,lightgbm,30,2003,1.2598771880809465
wheat,42,lightgbm,30,2004,0.7853815872328203
wheat,45,lightgbm,30,2002,0.7675472686752615
wheat,45,lightgbm,30,2003,1.2642189653710938
wheat,45,lightgbm,30,2004,0.7970726187962096
wheat,48,lightgbm,30,2002,0.7714337507823369
wheat,48,lightgbm,30,2003,1.2545878693859054
wheat,48,lightgbm,30,2004,0.7904819934627131
wheat,42,random_forest,30,2002,0.7850471978369956
wheat,42,random_forest,30,2003,1.3868384595270902
wheat,42,random_forest,30,2004,0.8358235922930836
wheat,45,random_forest,30,2002,0.7768031197530695
wheat,45,random_forest,30,2003,1.3746670106327552
wheat,45,random_forest,30,2004,0.8338664710981997
wheat,48,random_forest,30,2002,0.7853335710552788
wheat,48,random_forest,30,2003,1.4020008141602218
wheat,48,random_forest,30,2004,0.8322878374387266
wheat,42,lightgbm,50,2002,0.791915997684383
wheat,42,lightgbm,50,2003,1.2944743697193062
wheat,42,lightgbm,50,2004,0.8250254909153183
wheat,45,lightgbm,50,2002,0.7960846099781419
wheat,45,lightgbm,50,2003,1.3103521304349928
wheat,45,lightgbm,50,2004,0.8184536822639208
wheat,48,lightgbm,50,2002,0.7959061904670535
wheat,48,lightgbm,50,2003,1.2802734289382272
wheat,48,lightgbm,50,2004,0.817559226070492
wheat,42,random_forest,50,2002,0.8377191276035831
wheat,42,random_forest,50,2003,1.3016227406438552
wheat,42,random_forest,50,2004,0.8241818133650328
wheat,45,random_forest,50,2002,0.8529893723244332
wheat,45,random_forest,50,2003,1.2896417776279956
wheat,45,random_forest,50,2004,0.8265993526620241
wheat,48,random_forest,50,2002,0.8521864432568699
wheat,48,random_forest,50,2003,1.3126962211469777
wheat,48,random_forest,50,2004,0.822834574415489
wheat,42,lightgbm,10,2006,0.7518027702369958
wheat,42,lightgbm,10,2007,0.6763946876210215
wheat,42,lightgbm,10,2008,0.6626427861030193
wheat,45,lightgbm,10,2006,0.7534697132741078
wheat,45,lightgbm,10,2007,0.6724177905899343
wheat,45,lightgbm,10,2008,0.6661988745619345
wheat,48,lightgbm,10,2006,0.7535835894917113
wheat,48,lightgbm,10,2007,0.6843282416074562
wheat,48,lightgbm,10,2008,0.6655912696252826
wheat,42,random_forest,10,2006,0.7422626343440443
wheat,42,random_forest,10,2007,0.7046060068680282
wheat,42,random_forest,10,2008,0.6651683753132221
wheat,45,random_forest,10,2006,0.7453568549123827
wheat,45,random_forest,10,2007,0.6984690515918874
wheat,45,random_forest,10,2008,0.6619189995077412
wheat,48,random_forest,10,2006,0.7479330547162707
wheat,48,random_forest,10,2007,0.7002062764916637
wheat,48,random_forest,10,2008,0.6631364537782497
wheat,42,lightgbm,30,2006,0.7255670708277333
wheat,42,lightgbm,30,2007,0.674130492292661
wheat,42,lightgbm,30,2008,0.662412584319278
wheat,45,lightgbm,30,2006,0.7509822548205309
wheat,45,lightgbm,30,2007,0.6835020152711571
wheat,45,lightgbm,30,2008,0.6674672579795329
wheat,48,lightgbm,30,2006,0.737866543450525
wheat,48,lightgbm,30,2007,0.6865040351476533
wheat,48,lightgbm,30,2008,0.671091753495432
wheat,42,random_forest,30,2006,0.7477323779267896
wheat,42,random_forest,30,2007,0.7041198161518577
wheat,42,random_forest,30,2008,0.6479541752534993
wheat,45,random_forest,30,2006,0.7398522551256416
wheat,45,random_forest,30,2007,0.7056856801222555
wheat,45,random_forest,30,2008,0.6485272980002804
wheat,48,random_forest,30,2006,0.7461271817010096
wheat,48,random_forest,30,2007,0.7065292056535131
wheat,48,random_forest,30,2008,0.648633443456208
wheat,42,lightgbm,50,2006,0.7145358302657191
wheat,42,lightgbm,50,2007,0.6733930563390598
wheat,42,lightgbm,50,2008,0.6628167715724718
wheat,45,lightgbm,50,2006,0.7333494986123897
wheat,45,lightgbm,50,2007,0.6884327753508301
wheat,45,lightgbm,50,2008,0.6708280609877209
wheat,48,lightgbm,50,2006,0.7443315987629574
wheat,48,lightgbm,50,2007,0.6814870584970284
wheat,48,lightgbm,50,2008,0.6640356747240463
wheat,42,random_forest,50,2006,0.7434727421954278
wheat,42,random_forest,50,2007,0.7072034845474074
wheat,42,random_forest,50,2008,0.6646051295153548
wheat,45,random_forest,50,2006,0.74664325466031
wheat,45,random_forest,50,2007,0.7071814022598089
wheat,45,random_forest,50,2008,0.6682478193437381
wheat,48,random_forest,50,2006,0.7483918158022854
wheat,48,random_forest,50,2007,0.7051285842206207
wheat,48,random_forest,50,2008,0.6639072797455515
wheat,42,lightgbm,10,2010,0.8307816831556865
wheat,42,lightgbm,10,2011,0.5537998166274593
wheat,42,lightgbm,10,2012,0.5934526830325852
wheat,42,lightgbm,10,2013,0.641013175907934
wheat,42,lightgbm,10,2014,0.6791054228181617
wheat,42,lightgbm,10,2015,1.194777491516778
wheat,42,lightgbm,10,2016,0.854424520591017
wheat,45,lightgbm,10,2010,0.8085242837358477
wheat,45,lightgbm,10,2011,0.5434597450492137
wheat,45,lightgbm,10,2012,0.5620612541944132
wheat,45,lightgbm,10,2013,0.6231618624612266
wheat,45,lightgbm,10,2014,0.6542808435191261
wheat,45,lightgbm,10,2015,1.2311285812809725
wheat,45,lightgbm,10,2016,0.8020766419972921
wheat,48,lightgbm,10,2010,0.821875495469521
wheat,48,lightgbm,10,2011,0.5468884866451651
wheat,48,lightgbm,10,2012,0.5931472602971347
wheat,48,lightgbm,10,2013,0.6270395117168645
wheat,48,lightgbm,10,2014,0.6712053694247255
wheat,48,lightgbm,10,2015,1.2055059670129755
wheat,48,lightgbm,10,2016,0.8394760703883954
wheat,42,random_forest,10,2010,0.833232025477364
wheat,42,random_forest,10,2011,0.5539873729574267
wheat,42,random_forest,10,2012,0.5811304068477194
wheat,42,random_forest,10,2013,0.6201060696990527
wheat,42,random_forest,10,2014,0.6719767623596026
wheat,42,random_forest,10,2015,1.2190707515571138
wheat,42,random_forest,10,2016,0.8819704299821964
wheat,45,random_forest,10,2010,0.8353233292681566
wheat,45,random_forest,10,2011,0.5557306665802784
wheat,45,random_forest,10,2012,0.5863355527378534
wheat,45,random_forest,10,2013,0.6221631936400407
wheat,45,random_forest,10,2014,0.6724040814479705
wheat,45,random_forest,10,2015,1.2138480974282573
wheat,45,random_forest,10,2016,0.8965894108622519
wheat,48,random_forest,10,2010,0.8333806242618189
wheat,48,random_forest,10,2011,0.5568424193960321
wheat,48,random_forest,10,2012,0.5837753475110421
wheat,48,random_forest,10,2013,0.6219512679922544
wheat,48,random_forest,10,2014,0.6711090033372521
wheat,48,random_forest,10,2015,1.2155058804622496
wheat,48,random_forest,10,2016,0.9032726908347326
wheat,42,lightgbm,30,2010,0.808755818066429
wheat,42,lightgbm,30,2011,0.5442888513105953
wheat,42,lightgbm,30,2012,0.5985655930956831
wheat,42,lightgbm,30,2013,0.65224560610003
wheat,42,lightgbm,30,2014,0.6891292113622598
wheat,42,lightgbm,30,2015,1.1928093704619989
wheat,42,lightgbm,30,2016,0.8594547877087372
wheat,45,lightgbm,30,2010,0.8298010132025672
wheat,45,lightgbm,30,2011,0.5573624382068288
wheat,45,lightgbm,30,2012,0.5850766425588341
wheat,45,lightgbm,30,2013,0.6683718547769071
wheat,45,lightgbm,30,2014,0.6906637727810785
wheat,45,lightgbm,30,2015,1.1918130149866455
wheat,45,lightgbm,30,2016,0.8476375526001279
wheat,48,lightgbm,30,2010,0.8288815145292096
wheat,48,lightgbm,30,2011,0.5551591632251502
wheat,48,lightgbm,30,2012,0.5817329155936858
wheat,48,lightgbm,30,2013,0.6651683591910061
wheat,48,lightgbm,30,2014,0.6885996316334626
wheat,48,lightgbm,30,2015,1.19663209468687
wheat,48,lightgbm,30,2016,0.8311563432293158
wheat,42,random_forest,30,2010,0.8303544299091338
wheat,42,random_forest,30,2011,0.5528254910516448
wheat,42,random_forest,30,2012,0.5875944578489342
wheat,42,random_forest,30,2013,0.6352324284842458
wheat,42,random_forest,30,2014,0.6793160360274836
wheat,42,random_forest,30,2015,1.2156943415753556
wheat,42,random_forest,30,2016,0.8786507170010719
wheat,45,random_forest,30,2010,0.8281751940002768
wheat,45,random_forest,30,2011,0.548253916046196
wheat,45,random_forest,30,2012,0.5850747791051845
wheat,45,random_forest,30,2013,0.6308582340992528
wheat,45,random_forest,30,2014,0.6777536668632698
wheat,45,random_forest,30,2015,1.2134728775002437
wheat,45,random_forest,30,2016,0.8807289231876118
wheat,48,random_forest,30,2010,0.8290890851352472
wheat,48,random_forest,30,2011,0.5512330294655713
wheat,48,random_forest,30,2012,0.5854491100105818
wheat,48,random_forest,30,2013,0.6327403758308239
wheat,48,random_forest,30,2014,0.6759122261671472
wheat,48,random_forest,30,2015,1.221189745336159
wheat,48,random_forest,30,2016,0.8856716405889606
wheat,42,lightgbm,50,2010,0.7659734091405893
wheat,42,lightgbm,50,2011,0.5203145702644784
wheat,42,lightgbm,50,2012,0.5615244358063711
wheat,42,lightgbm,50,2013,0.6137928758345751
wheat,42,lightgbm,50,2014,0.6302262409808912
wheat,42,lightgbm,50,2015,1.2704947587940254
wheat,42,lightgbm,50,2016,0.7635978031336327
wheat,45,lightgbm,50,2010,0.7645286158712917
wheat,45,lightgbm,50,2011,0.521329794239531
wheat,45,lightgbm,50,2012,0.5707216232392123
wheat,45,lightgbm,50,2013,0.6169870333535714
wheat,45,lightgbm,50,2014,0.6411169334620375
wheat,45,lightgbm,50,2015,1.2698816294229345
wheat,45,lightgbm,50,2016,0.7755353173480543
wheat,48,lightgbm,50,2010,0.7690763120433705
wheat,48,lightgbm,50,2011,0.5171143220532306
wheat,48,lightgbm,50,2012,0.566593104521979
wheat,48,lightgbm,50,2013,0.6074761724871388
wheat,48,lightgbm,50,2014,0.6239922804661574
wheat,48,lightgbm,50,2015,1.290952767562297
wheat,48,lightgbm,50,2016,0.7686204948584442
wheat,42,random_forest,50,2010,0.8474176618699026
wheat,42,random_forest,50,2011,0.5509492297045452
wheat,42,random_forest,50,2012,0.5853728452970381
wheat,42,random_forest,50,2013,0.6409613928475171
wheat,42,random_forest,50,2014,0.6892327588027705
wheat,42,random_forest,50,2015,1.2238630880432533
wheat,42,random_forest,50,2016,0.8428016989647025
wheat,45,random_forest,50,2010,0.8472053032071856
wheat,45,random_forest,50,2011,0.5531630767096866
wheat,45,random_forest,50,2012,0.5894257747672998
wheat,45,random_forest,50,2013,0.6408719473482104
wheat,45,random_forest,50,2014,0.6940589517909809
wheat,45,random_forest,50,2015,1.2164332695699926
wheat,45,random_forest,50,2016,0.8459518496148662
wheat,48,random_forest,50,2010,0.8474360230685875
wheat,48,random_forest,50,2011,0.552232281713074
wheat,48,random_forest,50,2012,0.5868903168799395
wheat,48,random_forest,50,2013,0.6402829309328449
wheat,48,random_forest,50,2014,0.6911696623985824
wheat,48,random_forest,50,2015,1.2215790099941355
wheat,48,random_forest,50,2016,0.8319406471203965
